,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
213,BE,Dotzigen,de,1461,345.3900709,21.08145106,58.79534565,20.12320329,605,4.23,14.6572104,55.55555556,26.47754137,3.309692671,2592600,1218800,432
214,BE,Lengnau (BE),de,5254,709.0418354,19.64217739,58.43167111,21.9261515,2348,7.41,21.53432032,39.30013459,37.01211306,2.153432032,2594500,1225700,445
215,BE,Leuzigen,de,1259,122.4708171,21.44559174,58.85623511,19.69817315,546,10.28,11.2195122,45.65853659,39.80487805,3.317073171,2601400,1224800,521
216,BE,Meienried,de,59,90.76923077,16.94915254,62.71186441,20.33898305,25,0.65,3.076923077,72.30769231,13.84615385,10.76923077,2592400,1220900,430
217,BE,Meinisberg,de,1303,296.8109339,22.33307751,56.17805065,21.48887183,552,4.39,15.10297483,54.00457666,25.17162471,5.720823799,2593200,1223200,436
218,BE,Oberwil bei Büren,de,875,129.8219585,22.97142857,57.71428571,19.31428571,366,6.74,8.444444444,56.0,35.55555556,0.0,2597500,1219700,514
219,BE,Pieterlen,de,4364,522.6347305,22.9147571,60.21998167,16.86526123,1899,8.35,19.47431302,31.1827957,47.07287933,2.270011947,2592300,1224900,460
220,BE,Rüti bei Büren,de,859,132.1538462,18.39348079,61.23399302,20.37252619,379,6.5,9.538461539,49.07692308,38.15384615,3.230769231,2597500,1222300,458
221,BE,Wengi,de,613,86.5819209,20.7177814,62.15334421,17.12887439,277,7.08,7.648725213,73.0878187,16.71388102,2.549575071,2597100,1214600,486
222,BE,Aefligen,de,1090,534.3137255,19.72477064,61.37614679,18.89908257,494,2.04,22.33009709,69.41747573,3.883495146,4.368932039,2609000,1216000,494
223,BE,Alchenstorf,de,575,87.51902588,18.08695652,59.30434783,22.60869565,257,6.57,7.56429652,60.2118003,31.92133132,0.302571861,2615500,1219200,532
224,BE,Bäriswil,de,1062,389.010989,19.7740113,58.85122411,21.3747646,463,2.73,11.9133574,45.84837545,41.51624549,0.722021661,2606700,1207600,569
225,BE,Burgdorf,de,16420,1055.269923,18.36175396,61.03532278,20.60292326,7679,15.56,31.53846154,25.0,40.76923077,2.692307692,2614000,1211700,556
226,BE,Ersigen,de,2068,133.7645537,21.85686654,58.655706,19.48742747,873,15.46,7.503234153,61.77231565,30.59508409,0.129366106,2612000,1216000,502
227,BE,Hasle bei Burgdorf,de,3286,150.1142074,20.17650639,60.4686549,19.35483871,1399,21.89,7.709854015,58.75912409,32.61861314,0.912408759,2616500,1207300,689
228,BE,Heimiswil,de,1621,69.39212329,22.33189389,57.92720543,19.74090068,659,23.36,4.933504934,61.17546118,33.71943372,0.171600172,2616800,1212700,689
229,BE,Hellsau,de,211,142.5675676,23.22274882,61.13744076,15.63981043,79,1.48,6.666666667,69.33333333,24.0,0.0,2615900,1221700,520
230,BE,Hindelbank,de,2496,369.7777778,21.07371795,59.77564103,19.15064103,1138,6.75,16.44444444,60.59259259,22.37037037,0.592592593,2607800,1210100,528
231,BE,Höchstetten,de,275,104.1666667,19.27272727,60.72727273,20.0,113,2.64,7.392996109,71.9844358,19.84435798,0.778210117,2614700,1221300,474
